# ct=3 Nx=38
# x_cm y_cm T_keV E_over_aTkeV4 aluminum
0.15 3.15 0.01000056388851846 5.005033757331211e-05 0
0.15 3.25 0.01000054314936051 1.011441282999971e-08 0
0.15 3.35 0.01000052771944539 3.477522707280444e-09 0
0.15 3.45 0.01000030806270459 1.414091374297674e-08 0
0.15 3.55 0.009999603362203974 2.944060625718438e-08 0
0.15 3.65 0.009999820112739716 1.050455098630369e-08 0
0.15 3.75 0.01000034803953 7.518793099851825e-09 0
0.25 0.05 0.05443012754169152 0.02429441152463619 0
0.25 0.15 0.05230858184036524 0.02363192169589368 0
0.25 0.25 0.04785293417377724 0.02000690507806473 0
0.25 0.35 0.04176516385530327 0.01480705541149324 0
0.25 0.45 0.03619246236681586 0.01288408900659223 0
0.25 0.5499999999999999 0.03064066996068374 0.009496703807430191 0
0.25 0.6499999999999999 0.02651219045534785 0.006092124436491347 0
0.25 0.7499999999999999 0.02322017268441613 0.005541932759995817 0
0.25 0.85 0.02083225765786562 0.004545690799161699 0
0.25 0.95 0.01913421080173659 0.004704345076134828 0
0.25 1.05 0.01760181613623509 0.003863574469393328 0
0.25 1.15 0.01611777216813848 0.002799175046803417 0
0.25 1.25 0.01509018408595867 0.002958316760664544 0
0.25 1.35 0.01401793364822279 0.002344128875941172 0
0.25 1.45 0.01323448751021861 0.001765154942539128 0
0.25 1.55 0.01261120023781155 0.00177350862821448 0
0.25 1.65 0.01207497997407208 0.001819053141010502 0
0.25 1.75 0.01163268492896101 0.001287239322019617 0
0.25 1.85 0.01134608368499735 0.00181472174638492 0
0.25 1.95 0.01112404593650795 0.0008942000165173892 0
0.25 2.05 0.01092302028442625 0.0009250399039624853 0
0.25 2.15 0.01068170881037733 0.0009589617992363803 0
0.25 2.25 0.01047316855082779 0.0007897458045252866 0
0.25 2.35 0.01033123391154713 0.0005520059556909191 0
0.25 2.45 0.01021302079769306 0.0007377693886867583 0
0.25 2.55 0.01013467762468822 0.0001541731604855032 0
0.25 2.65 0.01009489772296893 0.000181110606716216 0
0.25 2.75 0.01006031883676479 0.0003585108967427387 0
0.25 2.85 0.01003149999640183 0.0002058809975044267 0
0.25 2.95 0.0100215825469766 0.0001219479993657533 0
0.25 3.05 0.0100093903050299 2.703932391895123e-05 0
0.25 3.15 0.01000425452786814 1.290131813011496e-05 0
0.25 3.25 0.01000130155542379 1.542607674978912e-05 0
0.25 3.35 0.009999975310908699 9.331261339723312e-09 0
0.25 3.45 0.009999851072369243 8.922362953714858e-09 0
0.25 3.55 0.01000035597608274 4.658736038765498e-09 0
0.25 3.65 0.01000004921071764 3.63883747239927e-09 0
0.25 3.75 0.009999749196528147 8.965279897820036e-09 0
0.35 0.05 0.04771881904478741 0.01761293877846288 0
0.35 0.15 0.04633219568529133 0.0177479450251808 0
0.35 0.25 0.04191954662261985 0.01501029577463339 0
0.35 0.35 0.03708983294569825 0.01283011827016669 0
0.35 0.45 0.03189515873449622 0.00966800454452498 0
0.35 0.5499999999999999 0.02913248871534001 0.00722567043771164 0
0.35 0.6499999999999999 0.02538448998129124 0.006429956707513171 0
0.35 0.7499999999999999 0.02273230346567551 0.006316328211150933 0
0.35 0.85 0.02049458985548187 0.005578825780417679 0
0.35 0.95 0.01869747737728287 0.003922357636432102 0
0.35 1.05 0.01720571518214745 0.003201732947512023 0
0.35 1.15 0.01600313203925008 0.003233942148226606 0
0.35 1.25 0.01505619925192199 0.002551358893390223 0
0.35 1.35 0.01427232234538763 0.002442388094780218 0
0.35 1.45 0.01357450724711439 0.001288441604919043 0
0.35 1.55 0.01299653143344883 0.001574213105312559 0
0.35 1.65 0.01239796531264931 0.001567508097653711 0
0.35 1.75 0.01191468829203267 0.001243271863529835 0
0.35 1.85 0.01144217428234652 0.0009872106804019788 0
0.35 1.95 0.01114911854391862 0.0008389801299011174 0
0.35 2.05 0.01091739929174516 0.001124798194819481 0
0.35 2.15 0.01069158509737621 0.0008158403391229034 0
0.35 2.25 0.01054154090861917 0.0004092925747604774 0
0.35 2.35 0.01045466807705975 0.0005221744975133609 0
0.35 2.45 0.01031738731981971 0.0007001670273742184 0
0.35 2.55 0.01022008622848638 0.0003985544025135793 0
0.35 2.65 0.01012107375951077 0.000255013965145808 0
0.35 2.75 0.01008364354683926 0.0003514790252536144 0
0.35 2.85 0.01003980683508185 0.0001390634961909819 0
0.35 2.95 0.01002525367565054 2.314407824964568e-05 0
0.35 3.05 0.01001581481948632 7.204506185102775e-05 0
0.35 3.15 0.01000544352895772 2.764517107763104e-05 0
0.35 3.25 0.01000394746552459 8.622847939033148e-06 0
0.35 3.35 0.01000010806010878 1.910140758580536e-06 0
0.35 3.45 0.009999856003727676 7.510990120391096e-09 0
0.35 3.55 0.009999884797843212 1.534160134635046e-09 0
0.35 3.65 0.01000012792343754 4.948739657698189e-09 0
0.35 3.75 0.01000011704310979 1.221020840070783e-08 0
0.45 0.05 0.04043694283093868 0.01360226298068644 0
0.45 0.15 0.03939925851859231 0.01556980325768146 0
0.45 0.25 0.03643013287387377 0.01207050081663875 0
0.45 0.35 0.03230854277110098 0.009780607522443635 0
0.45 0.45 0.02877773530268213 0.00782333977486783 0
0.45 0.5499999999999999 0.0261332623150161 0.007139518393665399 0
0.45 0.6499999999999999 0.02393417636037483 0.006280483069097387 0
0.45 0.7499999999999999 0.0214324203648635 0.005472333670667838 0
0.45 0.85 0.01975291498357171 0.004370515074144017 0
0.45 0.95 0.0182644326651443 0.003378122293844339 0
0.45 1.05 0.01680386612847061 0.003088198590962612 0
0.45 1.15 0.01574158251157536 0.002912341691450335 0
0.45 1.25 0.01478520791330884 0.001496419016871225 0
0.45 1.35 0.01396511575445929 0.002287776210093627 0
0.45 1.45 0.01338588328419095 0.002003440988832116 0
0.45 1.55 0.01278625370247744 0.001495974340183614 0
0.45 1.65 0.01219158771432853 0.001734038519241639 0
0.45 1.75 0.01177816525545573 0.001283175931222372 0
0.45 1.85 0.0114497614938598 0.0008830716210802308 0
0.45 1.95 0.01108790957712406 0.001063467853447704 0
0.45 2.05 0.01088023718022382 0.0009397649603891967 0
0.45 2.15 0.01065864492276694 0.0004830519732358353 0
0.45 2.25 0.0104709753880564 0.0006852196312350889 0
0.45 2.35 0.01028215525007099 0.0003884568641388978 0
0.45 2.45 0.01020426953986978 0.0003477759124996955 0
0.45 2.55 0.01014417400517019 0.0003797660785047975 0
0.45 2.65 0.01011046172092424 0.0002254548778496099 0
0.45 2.75 0.01007892473925458 0.0003984789357843417 0
0.45 2.85 0.0100469901824601 0.0001519927757295878 0
0.45 2.95 0.01002260357312023 0.0001104433973534236 0
0.45 3.05 0.01000897243083599 1.568086054267029e-05 0
0.45 3.15 0.01000163628579344 1.117819468614058e-05 0
0.45 3.25 0.009999979476344695 1.095719286385439e-08 0
0.45 3.35 0.01000010296079936 2.00592194833168e-11 0
0.45 3.45 0.01000014687337071 2.486378680604558e-09 0
0.45 3.55 0.01000025645832338 2.942270170242481e-09 0
0.45 3.65 0.00999973128694322 1.281730934714215e-08 0
0.45 3.75 0.01000035316058558 1.16515656609833e-08 0
0.5499999999999999 0.05 0.0333580443460931 0.01050628956026673 0
0.5499999999999999 0.15 0.03230636852257932 0.00772483578298921 0
0.5499999999999999 0.25 0.03091159435440814 0.009683271089824284 0
0.5499999999999999 0.35 0.02845334108271646 0.007868683773375783 0
0.5499999999999999 0.45 0.02604818881624256 0.008066010058159861 0
0.5499999999999999 0.5499999999999999 0.07277769016642027 0.003389123501448326 1
0.5499999999999999 0.6499999999999999 0.05890664804272702 0.00310225917107324 1
0.5499999999999999 0.7499999999999999 0.05130795500287466 0.002755571976776449 1
0.5499999999999999 0.85 0.04498719554821773 0.001402378485118847 1
0.5499999999999999 0.95 0.03977092575975327 0.001397571293053622 1
0.5499999999999999 1.05 0.03508588414135652 0.0008811890356277253 1
0.5499999999999999 1.15 0.02996396699372832 0.0005935272305648349 1
0.5499999999999999 1.25 0.0268571301835238 0.0005050392331158845 1
0.5499999999999999 1.35 0.02470326894084359 0.0005521151760778178 1
0.5499999999999999 1.45 0.02160128936883828 0.0003442667407920193 1
0.5499999999999999 1.55 0.01107011141891284 0.0008586706410226655 0
0.5499999999999999 1.65 0.01131279069051342 0.0009739970477860481 0
0.5499999999999999 1.75 0.01129862307603629 0.000617445035027627 0
0.5499999999999999 1.85 0.0111782312137792 0.0007363463137001985 0
0.5499999999999999 1.95 0.01096279340738309 0.0006470915130225778 0
0.5499999999999999 2.05 0.01074133455684017 0.0008693604291265946 0
0.5499999999999999 2.15 0.01057258663017535 0.0006841622228825926 0
0.5499999999999999 2.25 0.01046134761436346 0.0005829376810085346 0
0.5499999999999999 2.35 0.01039843855710404 0.0006475222187090026 0
0.5499999999999999 2.45 0.01026648571422969 0.0005845815299360914 0
0.5499999999999999 2.55 0.01015368244958778 0.0004342760424219604 0
0.5499999999999999 2.65 0.01008834455890243 0.0003555643833327707 0
0.5499999999999999 2.75 0.01005543882968192 0.0002749377636315639 0
0.5499999999999999 2.85 0.01003318724161116 0.0001767773623004251 0
0.5499999999999999 2.95 0.01001147048276663 0.0001156346050430113 0
0.5499999999999999 3.05 0.01001055716066246 2.104284147066262e-05 0
0.5499999999999999 3.15 0.01000596699530177 9.930481734936086e-05 0
0.5499999999999999 3.25 0.01000103507504647 1.101625438820699e-05 0
0.5499999999999999 3.35 0.01000040530877357 1.033098316997691e-08 0
0.5499999999999999 3.45 0.009999907301058503 3.049097103773396e-09 0
0.5499999999999999 3.55 0.009999648994540995 1.260316686774794e-08 0
0.5499999999999999 3.65 0.01000024615762797 3.101535683877436e-09 0
0.5499999999999999 3.75 0.009999629477513001 1.147241744643417e-08 0
0.6499999999999999 0.05 0.02832893704660223 0.008319215243127542 0
0.6499999999999999 0.15 0.02784879795903854 0.006811378652532856 0
0.6499999999999999 0.25 0.02646222658254348 0.007497500126615812 0
0.6499999999999999 0.35 0.02511429858564507 0.005646711058189892 0
0.6499999999999999 0.45 0.0234363205160917 0.005028544370252712 0
0.6499999999999999 0.5499999999999999 0.05959528476054104 0.00307003885856862 1
0.6499999999999999 0.6499999999999999 0.03098750677757512 0.0009641202126101775 1
0.6499999999999999 0.7499999999999999 0.02218277017416431 0.0006505002435420626 1
0.6499999999999999 0.85 0.01824122626508583 0.0004773460635675711 1
0.6499999999999999 0.95 0.01504257639153913 0.000175333153616509 1
0.6499999999999999 1.05 0.01339571091034914 0.0001264050142771034 1
0.6499999999999999 1.15 0.01230549964171428 0.0002201892633710979 1
0.6499999999999999 1.25 0.01146701437577046 8.702543390635615e-05 1
0.6499999999999999 1.35 0.01101795406094607 5.799752751304263e-05 1
0.6499999999999999 1.45 0.0106820878637669 7.207119649080504e-05 1
0.6499999999999999 1.55 0.01017367816229293 4.493310964005172e-05 0
0.6499999999999999 1.65 0.0102718532017508 0.0001617441897158555 0
0.6499999999999999 1.75 0.01045376028581669 0.0002738349705890332 0
0.6499999999999999 1.85 0.01054083563328948 0.0003685661740303613 0
0.6499999999999999 1.95 0.01057034110831978 0.0006323941609689542 0
0.6499999999999999 2.05 0.01046063496888661 0.0006019256257985636 0
0.6499999999999999 2.15 0.01035168491964477 0.0004703289499931638 0
0.6499999999999999 2.25 0.01032224374360194 0.0004766791064749176 0
0.6499999999999999 2.35 0.01027875660859252 0.0002960546214744432 0
0.6499999999999999 2.45 0.01020087680126062 0.0003324237216136444 0
0.6499999999999999 2.55 0.01014682364010298 0.0003879885247900836 0
0.6499999999999999 2.65 0.01008848417923195 6.894107792333277e-05 0
0.6499999999999999 2.75 0.01006365278974692 0.0001643803867084464 0
0.6499999999999999 2.85 0.01002210039850537 6.008344950556183e-05 0
0.6499999999999999 2.95 0.01000390142975562 9.673853682196815e-05 0
0.6499999999999999 3.05 0.01000109942840112 3.87185707183317e-05 0
0.6499999999999999 3.15 0.01000011338005948 6.162147228835878e-09 0
0.6499999999999999 3.25 0.009999850544286776 2.917691774714562e-09 0
0.6499999999999999 3.35 0.009999706344054577 1.238524538063421e-08 0
0.6499999999999999 3.45 0.01000027039772235 9.103241244472e-09 0
0.6499999999999999 3.55 0.01000014771760562 3.644068998793732e-10 0
0.6499999999999999 3.65 0.01000019765098216 3.340750094552443e-09 0
0.6499999999999999 3.75 0.009999798013325862 1.528518904858558e-08 0
0.7499999999999999 0.05 0.02448755355426287 0.006111509694708877 0
0.7499999999999999 0.15 0.02455248544610123 0.006341101537515163 0
0.7499999999999999 0.25 0.02351207761169632 0.005083681555330325 0
0.7499999999999999 0.35 0.0222290264132522 0.004733071870628063 0
0.7499999999999999 0.45 0.02107212632217086 0.004745266806287564 0
0.7499999999999999 0.5499999999999999 0.05192533284043804 0.0021761189478031 1
0.7499999999999999 0.6499999999999999 0.02145140829444236 0.0006220281733216814 1
0.7499999999999999 0.7499999999999999 0.01427182037681958 0.0003484492877520432 1
0.7499999999999999 0.85 0.01219653872529329 0.000176646492269081 1
0.7499999999999999 0.95 0.0113724557459661 8.593174663585015e-05 1
0.7499999999999999 1.05 0.01085518086310671 6.72087616415938e-05 1
0.7499999999999999 1.15 0.01066318410740398 2.750141736707565e-05 1
0.7499999999999999 1.25 0.01050437412812506 4.710375742196849e-05 1
0.7499999999999999 1.35 0.01026191482000302 2.938332506872195e-05 1
0.7499999999999999 1.45 0.01019822912207184 3.235840444342757e-05 1
0.7499999999999999 1.55 0.01003566623653693 1.072870982185748e-05 0
0.7499999999999999 1.65 0.01004496299956212 4.948525911945912e-05 0
0.7499999999999999 1.75 0.01009013419064834 3.351517005326073e-05 0
0.7499999999999999 1.85 0.01016211808141106 3.052371661059934e-05 0
0.7499999999999999 1.95 0.01021276117495198 0.0002288696980215548 0
0.7499999999999999 2.05 0.01026252989291651 0.0002434850629823501 0
0.7499999999999999 2.15 0.01024135404498272 0.0002765707809517894 0
0.7499999999999999 2.25 0.01015470499142209 0.0002693935975249678 0
0.7499999999999999 2.35 0.01011782660066674 0.0001237980847913944 0
0.7499999999999999 2.45 0.01012947241245898 0.0001474375846149505 0
0.7499999999999999 2.55 0.01011407835207524 0.0002026014345631897 0
0.7499999999999999 2.65 0.0100755932286814 0.0003607648893726833 0
0.7499999999999999 2.75 0.01002477495168163 0.0001070737617149498 0
0.7499999999999999 2.85 0.01004077538989687 0.000123504362993869 0
0.7499999999999999 2.95 0.01002374563734475 0.0001350538525391627 0
0.7499999999999999 3.05 0.01000358540481429 8.395232738828964e-06 0
0.7499999999999999 3.15 0.01000174368455532 7.47193157533617e-05 0
0.7499999999999999 3.25 0.009999997269585354 1.230248553538311e-08 0
0.7499999999999999 3.35 0.01000075172872585 8.78829276303311e-09 0
0.7499999999999999 3.45 0.009999831161064638 1.051405243724923e-08 0
0.7499999999999999 3.55 0.009999943330836775 8.65692117624502e-09 0
0.7499999999999999 3.65 0.009999906321657055 1.2657961297957e-08 0
0.7499999999999999 3.75 0.009999995063762274 2.613992831057804e-08 0
0.85 0.05 0.02180942146679085 0.005774627197587506 0
0.85 0.15 0.02152083632862271 0.006835352907758648 0
0.85 0.25 0.02152379053055824 0.004768257569882926 0
0.85 0.35 0.02036390117763618 0.003966554047060942 0
0.85 0.45 0.01923418593947646 0.004844208198700629 0
0.85 0.5499999999999999 0.04505364300286378 0.001671275289262816 1
0.85 0.6499999999999999 0.01736670516014657 0.0003053672500367818 1
0.85 0.7499999999999999 0.01200346363613959 0.0001599673881773534 1
0.85 0.85 0.01106796149022621 2.248466149651962e-05 1
0.85 0.95 0.01062576816249811 4.270964219033281e-05 1
0.85 1.05 0.01036979067364305 1.691124986232567e-05 1
0.85 1.15 0.01022569228764104 4.432206693255677e-05 1
0.85 1.25 0.01017638753799982 4.386815699576558e-05 1
0.85 1.35 0.01013986347910432 6.643754420637815e-06 1
0.85 1.45 0.01007923014444195 1.142505651645754e-05 1
0.85 1.55 0.01001624072019125 4.361589638458145e-06 0
0.85 1.65 0.01001746579958562 6.398123855690351e-06 0
0.85 1.75 0.01002715057497792 1.619868449201712e-05 0
0.85 1.85 0.01002231277116705 6.716044613680003e-06 0
0.85 1.95 0.01006840331660236 6.055428208291537e-05 0
0.85 2.05 0.0100907902729586 0.0001000741488678532 0
0.85 2.15 0.01010784572779546 0.0001644503972595359 0
0.85 2.25 0.01011196652581649 8.380834058561857e-05 0
0.85 2.35 0.01008304838979561 5.723485876639e-05 0
0.85 2.45 0.0100587900663603 9.35617471055783e-05 0
0.85 2.55 0.0100357244105572 0.0001786996799442795 0
0.85 2.65 0.01002695345038217 0.0001227346991585942 0
0.85 2.75 0.01002427259591042 0.0001781298750667899 0
0.85 2.85 0.01001250369770957 5.309753409901687e-05 0
0.85 2.95 0.01000988598162478 2.373752377065531e-05 0
0.85 3.05 0.01000202324198853 1.225901599344526e-05 0
0.85 3.15 0.01000079492210716 7.680471764581405e-09 0
0.85 3.25 0.01000071775272872 1.777069145697153e-08 0
0.85 3.35 0.0100003497338156 1.93152722274592e-05 0
0.85 3.45 0.009999965878539147 5.618649672378977e-09 0
0.85 3.55 0.01000046795165289 1.059999489223637e-08 0
0.85 3.65 0.01000031712891371 3.006946829514711e-08 0
0.85 3.75 0.009999758531183862 2.70765969840975e-09 0
0.95 0.05 0.01955783449616345 0.003928608026420298 0
0.95 0.15 0.01943503473538579 0.003717739045290921 0
0.95 0.25 0.01944040410963944 0.003361999784323639 0
0.95 0.35 0.01865904948404208 0.004185999143400333 0
0.95 0.45 0.01814809040965978 0.003939232043644367 0
0.95 0.5499999999999999 0.03903989148554382 0.001073493899674349 1
0.95 0.6499999999999999 0.01517884670610564 0.0002183784145365121 1
0.95 0.7499999999999999 0.01132248966829433 7.685821901801392e-05 1
0.95 0.85 0.01051425598798877 2.096794657595854e-05 1
0.95 0.95 0.01033366421819816 4.682492438319386e-05 1
0.95 1.05 0.01019204717222204 1.036856152076972e-05 1
0.95 1.15 0.01011092050912811 6.338226878895804e-06 1
0.95 1.25 0.01006956770735862 4.418369457645151e-06 1
0.95 1.35 0.01005408365786716 5.683024015146115e-06 1
0.95 1.45 0.0100385479620618 2.335741978662666e-06 1
0.95 1.55 0.01000662776636986 2.568426851051408e-06 0
0.95 1.65 0.01001047550300938 9.654766744430989e-06 0
0.95 1.75 0.01001015259361238 6.649425524955386e-06 0
0.95 1.85 0.01000774459227272 3.005178553946635e-06 0
0.95 1.95 0.01001140652613286 7.627333259396418e-06 0
0.95 2.05 0.0100227367648179 5.664262218714658e-05 0
0.95 2.15 0.01004671592113534 7.734460611530202e-05 0
0.95 2.25 0.01004164726809673 8.817084361860488e-05 0
0.95 2.35 0.01005422359889659 0.0002484582665230869 0
0.95 2.45 0.0100377628183109 1.82998477336557e-05 0
0.95 2.55 0.01004683543741844 9.147712564245544e-05 0
0.95 2.65 0.01001459813337091 0.0001428104686859878 0
0.95 2.75 0.01000507190051237 1.997469399822201e-05 0
0.95 2.85 0.01000478457431754 2.590168329866008e-05 0
0.95 2.95 0.0100022671568253 2.979337454157312e-05 0
0.95 3.05 0.01000516923312545 9.561819689713759e-06 0
0.95 3.15 0.01000200519174811 9.789672566993147e-06 0
0.95 3.25 0.009999778951013245 1.494148279990472e-08 0
0.95 3.35 0.009999791122006347 1.77927413971223e-08 0
0.95 3.45 0.009999994180639366 1.164611276799158e-08 0
0.95 3.55 0.01000006194401295 7.897703268550752e-09 0
0.95 3.65 0.009999546831740109 4.268101555755179e-10 0
0.95 3.75 0.01000064471392705 2.308467033447911e-10 0
1.05 0.05 0.01762659711203445 0.003808263346176578 0
1.05 0.15 0.01804445206323953 0.003429395292072981 0
1.05 0.25 0.01764476922835459 0.003746676908726145 0
1.05 0.35 0.01708754591129195 0.003266794221543472 0
1.05 0.45 0.01688353986354664 0.004644202225423503 0
1.05 0.5499999999999999 0.03483199813853294 0.0006653679797996729 1
1.05 0.6499999999999999 0.01311568353845617 0.0002459258001155435 1
1.05 0.7499999999999999 0.01088893220817123 4.390829611144983e-05 1
1.05 0.85 0.01035132391970017 0.0001012186352915815 1
1.05 0.95 0.0101548895823744 1.44380089656926e-05 1
1.05 1.05 0.0100967300476538 4.590504890966134e-06 1
1.05 1.15 0.01006917782563527 4.174197821903617e-06 1
1.05 1.25 0.0100374058052962 3.818167991131311e-06 1
1.05 1.35 0.01002684752347759 4.918913645913282e-06 1
1.05 1.45 0.01002053954550829 1.406954086513397e-06 1
1.05 1.55 0.0100032492615091 6.162005953616766e-07 0
1.05 1.65 0.01000493106815327 2.252851524378829e-06 0
1.05 1.75 0.01000526358956634 4.466855441799182e-06 0
1.05 1.85 0.01000568681525195 4.060360368397016e-06 0
1.05 1.95 0.01000550190546846 9.608101348958145e-07 0
1.05 2.05 0.01000473124170454 3.174742858747227e-06 0
1.05 2.15 0.01000743045599662 3.18333774323683e-05 0
1.05 2.25 0.01001226782840148 1.341244709182772e-05 0
1.05 2.35 0.01001340476776547 1.479362075974919e-06 0
1.05 2.45 0.01001428576307062 5.300596075792904e-05 0
1.05 2.55 0.01002525547695453 1.024677825822045e-08 0
1.05 2.65 0.01001472739776388 4.896572396397378e-05 0
1.05 2.75 0.01001038193197401 5.553279704866193e-05 0
1.05 2.85 0.01000576676468569 6.562989030661015e-06 0
1.05 2.95 0.01000055549026925 6.644447937206207e-06 0
1.05 3.05 0.01000011819003234 1.224651423774239e-08 0
1.05 3.15 0.01000023540603635 9.06525445330473e-09 0
1.05 3.25 0.01000029301614148 8.097411893963367e-09 0
1.05 3.35 0.009999844308791101 5.127947815889659e-09 0
1.05 3.45 0.01000018098425372 1.104538000946726e-08 0
1.05 3.55 0.01000027788291348 9.543758871644768e-09 0
1.05 3.65 0.01000012315371692 9.87935602955871e-09 0
1.05 3.75 0.009999349420944843 2.266275987090702e-08 0
1.15 0.05 0.01623742219353874 0.003009148060324073 0
1.15 0.15 0.01662031416557958 0.003988549280832649 0
1.15 0.25 0.01613455931164308 0.003130135488648992 0
1.15 0.35 0.01615336051565715 0.003066373615742505 0
1.15 0.45 0.01561378828212618 0.00237569596018523 0
1.15 0.5499999999999999 0.02957975567913582 0.0008020752746463819 1
1.15 0.6499999999999999 0.01217078134241785 0.0001418005350881899 1
1.15 0.7499999999999999 0.01065764574545361 4.498654550570121e-05 1
1.15 0.85 0.01024654150214165 1.377441246870509e-05 1
1.15 0.95 0.01011121069493061 4.251393808695811e-06 1
1.15 1.05 0.01005157628321792 2.532380822450962e-06 1
1.15 1.15 0.0100403722185268 5.359917002114615e-07 1
1.15 1.25 0.01002462777716017 8.16471965112962e-07 1
1.15 1.35 0.01001173454341198 2.002428850648933e-07 1
1.15 1.45 0.01000946861382047 5.868585878530902e-09 1
1.15 1.55 0.01000119169915038 5.019589265703192e-06 0
1.15 1.65 0.01000216434929925 2.782821727381251e-06 0
1.15 1.75 0.01000283406497061 3.079552944651567e-06 0
1.15 1.85 0.01000303975891072 3.656535718594686e-06 0
1.15 1.95 0.01000429411642812 3.394386126122839e-10 0
1.15 2.05 0.01000293057320135 1.607979321797759e-06 0
1.15 2.15 0.01000235300629683 4.143548255352841e-05 0
1.15 2.25 0.01000044106720267 7.217213886417323e-06 0
1.15 2.35 0.01000173543942807 5.753314982858144e-06 0
1.15 2.45 0.01000354070352273 2.377675642954475e-05 0
1.15 2.55 0.01000152313317727 4.946934853862871e-07 0
1.15 2.65 0.01000467062806777 5.706152868677262e-06 0
1.15 2.75 0.01000691933978416 7.895902107118348e-06 0
1.15 2.85 0.01000206249630921 2.564760137971053e-06 0
1.15 2.95 0.009999981135831466 4.365143901783289e-09 0
1.15 3.05 0.01000040138222204 3.095198332480927e-09 0
1.15 3.15 0.009999737494486145 9.14794365220057e-09 0
1.15 3.25 0.0100001353572209 1.068476972799193e-08 0
1.15 3.35 0.01000008842977409 1.132827338829707e-08 0
