# Digitized from Steinberg & Heizler 2022, ApJS 258, 14 (arXiv:2108.13453) Fig. 8(a)
# Crooked-pipe material temperature vs time (Gentile 2001).
# Probes: P1 (r=0,z=0.25), P2 (0,2.75), P3 (1.25,3.5), P4 (0,4.25), P5 (0,6.75) cm
# t_ns, T1_keV, T2_keV, T3_keV, T4_keV, T5_keV
# t_ns,T1_keV,T2_keV,T3_keV,T4_keV,T5_keV
353.89317,0.48039367,0.35849858,0.29659376,0.2675635,0.16851668
364.25331,0.48061607,0.35961102,0.29816172,0.2690469,0.16985331
374.91674,0.48084499,0.36075602,0.29963147,0.27057373,0.17095647
385.89235,0.48106007,0.36193454,0.30103926,0.27214526,0.1718266
397.18926,0.48126002,0.36291227,0.30244085,0.27376279,0.17272221
408.81688,0.48135596,0.36362078,0.30388347,0.27542768,0.17364403
420.7849,0.48145472,0.36390635,0.30536832,0.27713216,0.17459283
433.10329,0.48155636,0.36420028,0.30689664,0.27882665,0.17556942
445.78229,0.48166099,0.36450281,0.3084697,0.28037877,0.17657459
458.83246,0.48176867,0.3648142,0.31008881,0.28197633,0.17760919
472.26468,0.48187951,0.3651347,0.31175533,0.28362066,0.17867407
486.09012,0.48199359,0.36546459,0.31347063,0.28531312,0.17977013
500.3203,0.48211101,0.36580413,0.31515637,0.28705513,0.18089828
514.96706,0.48223187,0.36615361,0.31641495,0.28884814,0.18200216
530.0426,0.48235626,0.36651333,0.31767959,0.29069364,0.18301478
545.55948,0.4824843,0.36688357,0.31895611,0.29254794,0.18398471
561.53061,0.48261609,0.36743346,0.32027001,0.29433779,0.18495467
577.96929,0.48275173,0.36843287,0.32162236,0.29559385,0.18595303
594.88921,0.48289135,0.36957537,0.32301431,0.29661653,0.18698061
612.30445,0.48322008,0.37080209,0.324447,0.29766915,0.18803828
630.22953,0.48361144,0.37206472,0.32592164,0.29875258,0.1891269
648.67935,0.48401538,0.37336432,0.32743944,0.29986773,0.1902474
667.66929,0.48443115,0.37470196,0.32872157,0.30101552,0.1914007
687.21516,0.48485909,0.37607876,0.32984855,0.30219692,0.19258776
707.33323,0.48529955,0.37749586,0.33073862,0.3034129,0.19378306
728.04025,0.48575291,0.37895445,0.33165474,0.30466448,0.19483238
749.35346,0.48621954,0.38045575,0.33259767,0.30594024,0.19584561
771.29061,0.48669984,0.381647,0.33356822,0.30717629,0.1968286
793.86997,0.48719419,0.38102639,0.33456717,0.30842701,0.19784036
817.11033,0.48770302,0.38027946,0.33559537,0.30969649,0.19888174
841.03105,0.48797442,0.37942929,0.33665367,0.31100313,0.1999536
865.65204,0.48810432,0.37855424,0.33773739,0.31234802,0.20091282
890.99381,0.48810432,0.37765356,0.33874918,0.31373228,0.20179451
917.07745,0.48810432,0.37672652,0.33975151,0.31515707,0.20236175
943.92468,0.48810432,0.37654573,0.34073673,0.3163488,0.20294559
971.55786,0.48810432,0.37654573,0.34086756,0.3163488,0.20354653
1000,0.48810432,0.37654573,0.34086756,0.3163488,0.20358378
